case:concept:name,concept:name,time:timestamp,group
B_0631,Email Verification,2024-01-16 00:50:00,B
B_0631,ID Upload,2024-01-16 00:54:00,B
B_0631,ID Verification,2024-01-16 02:54:00,B
B_0631,Security Setup,2024-01-16 03:08:00,B
B_0631,Tutorial Start,2024-01-16 03:20:00,B
B_0631,Tutorial Complete,2024-01-16 03:35:00,B
B_0631,Dropoff,2024-01-16 03:53:00,B
B_0632,App Download,2024-01-22 00:00:00,B
B_0632,Account Registration,2024-01-22 00:12:00,B
B_0632,Dropoff,2024-01-22 00:17:00,B
B_0633,App Download,2024-01-20 00:00:00,B
B_0633,Account Registration,2024-01-20 00:14:00,B
B_0633,Phone Verification,2024-01-20 00:22:00,B
B_0633,Email Verification,2024-01-20 00:28:00,B
B_0633,ID Upload,2024-01-20 00:31:00,B
B_0633,ID Verification,2024-01-20 04:31:00,B
B_0633,Security Setup,2024-01-20 04:39:00,B
B_0633,Tutorial Start,2024-01-20 04:46:00,B
B_0633,Tutorial Complete,2024-01-20 04:58:00,B
B_0633,First Transaction,2024-01-20 05:10:00,B
B_0634,App Download,2024-01-06 00:00:00,B
B_0634,Account Registration,2024-01-06 00:25:00,B
B_0634,Phone Verification,2024-01-06 00:38:00,B
B_0634,Dropoff,2024-01-06 00:50:00,B
B_0635,App Download,2024-01-07 00:00:00,B
B_0635,Account Registration,2024-01-07 00:12:00,B
B_0635,Dropoff,2024-01-07 00:25:00,B
B_0636,App Download,2024-01-30 00:00:00,B
B_0636,Account Registration,2024-01-30 00:16:00,B
B_0636,Phone Verification,2024-01-30 00:19:00,B
B_0636,Email Verification,2024-01-30 00:25:00,B
B_0636,ID Upload,2024-01-30 00:33:00,B
B_0636,ID Verification,2024-01-30 03:33:00,B
B_0636,Security Setup,2024-01-30 03:39:00,B
B_0636,Dropoff,2024-01-30 03:56:00,B
B_0637,App Download,2024-01-24 00:00:00,B
B_0637,Account Registration,2024-01-24 00:23:00,B
B_0637,Dropoff,2024-01-24 00:30:00,B
B_0638,App Download,2024-01-26 00:00:00,B
B_0638,Account Registration,2024-01-26 00:07:00,B
B_0638,Phone Verification,2024-01-26 00:16:00,B
B_0638,Email Verification,2024-01-26 00:26:00,B
B_0638,ID Upload,2024-01-26 00:33:00,B
B_0638,ID Verification,2024-01-26 04:33:00,B
B_0638,Security Setup,2024-01-26 04:38:00,B
B_0638,Tutorial Start,2024-01-26 04:50:00,B
B_0638,Tutorial Complete,2024-01-26 05:00:00,B
B_0638,First Transaction,2024-01-26 05:15:00,B
B_0639,App Download,2024-01-12 00:00:00,B
B_0639,Account Registration,2024-01-12 00:22:00,B
B_0639,Phone Verification,2024-01-12 00:29:00,B
B_0639,Email Verification,2024-01-12 00:37:00,B
B_0639,ID Upload,2024-01-12 00:39:00,B
B_0639,ID Verification,2024-01-12 04:39:00,B
B_0639,Security Setup,2024-01-12 04:45:00,B
B_0639,Tutorial Start,2024-01-12 04:53:00,B
B_0639,Tutorial Complete,2024-01-12 05:10:00,B
B_0639,First Transaction,2024-01-12 05:16:00,B
B_0640,App Download,2024-01-19 00:00:00,B
B_0640,Account Registration,2024-01-19 00:15:00,B
B_0640,Phone Verification,2024-01-19 00:25:00,B
B_0640,Email Verification,2024-01-19 00:29:00,B
B_0640,ID Upload,2024-01-19 00:36:00,B
B_0640,Dropoff,2024-01-19 02:40:00,B
B_0641,App Download,2024-01-22 00:00:00,B
B_0641,Account Registration,2024-01-22 00:15:00,B
B_0641,Phone Verification,2024-01-22 00:26:00,B
B_0641,Email Verification,2024-01-22 00:31:00,B
B_0641,ID Upload,2024-01-22 00:39:00,B
B_0641,ID Verification,2024-01-22 02:39:00,B
B_0641,Security Setup,2024-01-22 02:47:00,B
B_0641,Dropoff,2024-01-22 02:59:00,B
B_0642,App Download,2024-01-05 00:00:00,B
B_0642,Account Registration,2024-01-05 00:18:00,B
B_0642,Phone Verification,2024-01-05 00:25:00,B
B_0642,Email Verification,2024-01-05 00:28:00,B
B_0642,ID Upload,2024-01-05 00:32:00,B
B_0642,ID Verification,2024-01-05 02:32:00,B
B_0642,Security Setup,2024-01-05 02:37:00,B
B_0642,Tutorial Start,2024-01-05 02:47:00,B
B_0642,Tutorial Complete,2024-01-05 03:01:00,B
B_0642,First Transaction,2024-01-05 03:13:00,B
B_0643,App Download,2024-01-01 00:00:00,B
B_0643,Account Registration,2024-01-01 00:28:00,B
B_0643,Phone Verification,2024-01-01 00:43:00,B
B_0643,Email Verification,2024-01-01 00:47:00,B
B_0643,ID Upload,2024-01-01 00:49:00,B
B_0643,ID Verification,2024-01-01 04:49:00,B
B_0643,Security Setup,2024-01-01 04:58:00,B
B_0643,Tutorial Start,2024-01-01 05:05:00,B
B_0643,Tutorial Complete,2024-01-01 05:21:00,B
B_0643,First Transaction,2024-01-01 05:35:00,B
B_0644,App Download,2024-01-17 00:00:00,B
B_0644,Account Registration,2024-01-17 00:23:00,B
B_0644,Phone Verification,2024-01-17 00:29:00,B
B_0644,Email Verification,2024-01-17 00:31:00,B
B_0644,ID Upload,2024-01-17 00:33:00,B
B_0644,ID Verification,2024-01-17 04:33:00,B
B_0644,Security Setup,2024-01-17 04:42:00,B
B_0644,Tutorial Start,2024-01-17 04:53:00,B
B_0644,Tutorial Complete,2024-01-17 05:09:00,B
B_0644,Dropoff,2024-01-17 05:23:00,B
B_0645,App Download,2024-01-22 00:00:00,B
B_0645,Account Registration,2024-01-22 00:28:00,B
B_0645,Phone Verification,2024-01-22 00:39:00,B
B_0645,Email Verification,2024-01-22 00:49:00,B
B_0645,ID Upload,2024-01-22 00:56:00,B
B_0645,ID Verification,2024-01-22 01:56:00,B
B_0645,Security Setup,2024-01-22 02:07:00,B
B_0645,Dropoff,2024-01-22 02:29:00,B
B_0646,App Download,2024-01-04 00:00:00,B
B_0646,Account Registration,2024-01-04 00:09:00,B
B_0646,Phone Verification,2024-01-04 00:16:00,B
B_0646,Email Verification,2024-01-04 00:24:00,B
B_0646,ID Upload,2024-01-04 00:30:00,B
B_0646,ID Verification,2024-01-04 03:30:00,B
B_0646,Security Setup,2024-01-04 03:44:00,B
B_0646,Tutorial Start,2024-01-04 03:56:00,B
B_0646,Tutorial Complete,2024-01-04 04:08:00,B
B_0646,First Transaction,2024-01-04 04:22:00,B
B_0647,App Download,2024-01-14 00:00:00,B
B_0647,Account Registration,2024-01-14 00:16:00,B
B_0647,Phone Verification,2024-01-14 00:28:00,B
B_0647,Email Verification,2024-01-14 00:30:00,B
B_0647,ID Upload,2024-01-14 00:33:00,B
B_0647,ID Verification,2024-01-14 04:33:00,B
B_0647,Security Setup,2024-01-14 04:45:00,B
B_0647,Tutorial Start,2024-01-14 04:54:00,B
B_0647,Tutorial Complete,2024-01-14 05:14:00,B
B_0647,First Transaction,2024-01-14 05:27:00,B
B_0648,App Download,2024-01-23 00:00:00,B
B_0648,Account Registration,2024-01-23 00:14:00,B
B_0648,Phone Verification,2024-01-23 00:29:00,B
B_0648,Email Verification,2024-01-23 00:37:00,B
B_0648,ID Upload,2024-01-23 00:41:00,B
B_0648,ID Verification,2024-01-23 04:41:00,B
B_0648,Security Setup,2024-01-23 04:48:00,B
B_0648,Tutorial Start,2024-01-23 04:53:00,B
B_0648,Tutorial Complete,2024-01-23 05:04:00,B
B_0648,First Transaction,2024-01-23 05:15:00,B
B_0649,App Download,2024-01-12 00:00:00,B
B_0649,Account Registration,2024-01-12 00:10:00,B
B_0649,Phone Verification,2024-01-12 00:24:00,B
B_0649,Email Verification,2024-01-12 00:34:00,B
B_0649,ID Upload,2024-01-12 00:39:00,B
B_0649,ID Verification,2024-01-12 02:39:00,B
B_0649,Security Setup,2024-01-12 02:46:00,B
B_0649,Dropoff,2024-01-12 02:58:00,B
B_0650,App Download,2024-01-24 00:00:00,B
B_0650,Account Registration,2024-01-24 00:16:00,B
B_0650,Dropoff,2024-01-24 00:28:00,B
B_0651,App Download,2024-01-06 00:00:00,B
B_0651,Account Registration,2024-01-06 00:07:00,B
B_0651,Phone Verification,2024-01-06 00:20:00,B
B_0651,Dropoff,2024-01-06 00:30:00,B
B_0652,App Download,2024-01-05 00:00:00,B
B_0652,Account Registration,2024-01-05 00:17:00,B
B_0652,Phone Verification,2024-01-05 00:32:00,B
B_0652,Email Verification,2024-01-05 00:42:00,B
B_0652,ID Upload,2024-01-05 00:44:00,B
B_0652,ID Verification,2024-01-05 01:44:00,B
B_0652,Security Setup,2024-01-05 01:49:00,B
B_0652,Tutorial Start,2024-01-05 01:57:00,B
B_0652,Tutorial Complete,2024-01-05 02:08:00,B
B_0652,First Transaction,2024-01-05 02:20:00,B
B_0653,App Download,2024-01-27 00:00:00,B
B_0653,Account Registration,2024-01-27 00:05:00,B
B_0653,Phone Verification,2024-01-27 00:19:00,B
B_0653,Email Verification,2024-01-27 00:22:00,B
B_0653,ID Upload,2024-01-27 00:24:00,B
B_0653,ID Verification,2024-01-27 03:24:00,B
B_0653,Security Setup,2024-01-27 03:31:00,B
B_0653,Tutorial Start,2024-01-27 03:39:00,B
B_0653,Tutorial Complete,2024-01-27 03:51:00,B
B_0653,First Transaction,2024-01-27 04:05:00,B
B_0654,App Download,2024-01-12 00:00:00,B
B_0654,Account Registration,2024-01-12 00:15:00,B
B_0654,Phone Verification,2024-01-12 00:18:00,B
B_0654,Email Verification,2024-01-12 00:26:00,B
B_0654,ID Upload,2024-01-12 00:31:00,B
B_0654,ID Verification,2024-01-12 01:31:00,B
B_0654,Security Setup,2024-01-12 01:36:00,B
B_0654,Tutorial Start,2024-01-12 01:47:00,B
B_0654,Tutorial Complete,2024-01-12 02:04:00,B
B_0654,First Transaction,2024-01-12 02:13:00,B
B_0655,App Download,2024-01-18 00:00:00,B
B_0655,Account Registration,2024-01-18 00:06:00,B
B_0655,Phone Verification,2024-01-18 00:15:00,B
B_0655,Email Verification,2024-01-18 00:23:00,B
B_0655,ID Upload,2024-01-18 00:28:00,B
B_0655,ID Verification,2024-01-18 02:28:00,B
B_0655,Security Setup,2024-01-18 02:43:00,B
B_0655,Tutorial Start,2024-01-18 02:48:00,B
B_0655,Tutorial Complete,2024-01-18 03:08:00,B
B_0655,First Transaction,2024-01-18 03:18:00,B
B_0656,App Download,2024-01-12 00:00:00,B
B_0656,Account Registration,2024-01-12 00:07:00,B
B_0656,Dropoff,2024-01-12 00:18:00,B
B_0657,App Download,2024-01-28 00:00:00,B
B_0657,Account Registration,2024-01-28 00:13:00,B
B_0657,Phone Verification,2024-01-28 00:23:00,B
B_0657,Email Verification,2024-01-28 00:32:00,B
B_0657,ID Upload,2024-01-28 00:35:00,B
B_0657,ID Verification,2024-01-28 01:35:00,B
B_0657,Security Setup,2024-01-28 01:41:00,B
B_0657,Tutorial Start,2024-01-28 01:51:00,B
B_0657,Tutorial Complete,2024-01-28 02:07:00,B
B_0657,First Transaction,2024-01-28 02:20:00,B
B_0658,App Download,2024-01-02 00:00:00,B
B_0658,Account Registration,2024-01-02 00:29:00,B
B_0658,Phone Verification,2024-01-02 00:32:00,B
B_0658,Email Verification,2024-01-02 00:42:00,B
B_0658,ID Upload,2024-01-02 00:46:00,B
B_0658,ID Verification,2024-01-02 01:46:00,B
B_0658,Security Setup,2024-01-02 02:00:00,B
B_0658,Tutorial Start,2024-01-02 02:08:00,B
B_0658,Tutorial Complete,2024-01-02 02:26:00,B
B_0658,First Transaction,2024-01-02 02:34:00,B
B_0659,App Download,2024-01-17 00:00:00,B
B_0659,Account Registration,2024-01-17 00:25:00,B
B_0659,Phone Verification,2024-01-17 00:29:00,B
B_0659,Email Verification,2024-01-17 00:36:00,B
B_0659,ID Upload,2024-01-17 00:43:00,B
B_0659,Dropoff,2024-01-17 02:47:00,B
B_0660,App Download,2024-01-14 00:00:00,B
B_0660,Account Registration,2024-01-14 00:06:00,B
B_0660,Phone Verification,2024-01-14 00:15:00,B
B_0660,Email Verification,2024-01-14 00:20:00,B
B_0660,ID Upload,2024-01-14 00:25:00,B
B_0660,ID Verification,2024-01-14 01:25:00,B
B_0660,Security Setup,2024-01-14 01:30:00,B
B_0660,Tutorial Start,2024-01-14 01:45:00,B
B_0660,Tutorial Complete,2024-01-14 02:00:00,B
B_0660,Dropoff,2024-01-14 02:15:00,B
B_0661,App Download,2024-01-27 00:00:00,B
B_0661,Account Registration,2024-01-27 00:22:00,B
B_0661,Phone Verification,2024-01-27 00:25:00,B
B_0661,Email Verification,2024-01-27 00:33:00,B
B_0661,ID Upload,2024-01-27 00:40:00,B
B_0661,ID Verification,2024-01-27 04:40:00,B
B_0661,Security Setup,2024-01-27 04:52:00,B
B_0661,Tutorial Start,2024-01-27 05:06:00,B
B_0661,Tutorial Complete,2024-01-27 05:20:00,B
B_0661,First Transaction,2024-01-27 05:25:00,B
B_0662,App Download,2024-01-11 00:00:00,B
B_0662,Account Registration,2024-01-11 00:23:00,B
B_0662,Phone Verification,2024-01-11 00:38:00,B
B_0662,Email Verification,2024-01-11 00:41:00,B
B_0662,ID Upload,2024-01-11 00:45:00,B
B_0662,Dropoff,2024-01-11 02:50:00,B
B_0663,App Download,2024-01-20 00:00:00,B
B_0663,Account Registration,2024-01-20 00:27:00,B
B_0663,Phone Verification,2024-01-20 00:39:00,B
B_0663,Email Verification,2024-01-20 00:47:00,B
B_0663,ID Upload,2024-01-20 00:53:00,B
B_0663,ID Verification,2024-01-20 01:53:00,B
B_0663,Security Setup,2024-01-20 02:06:00,B
B_0663,Tutorial Start,2024-01-20 02:18:00,B
B_0663,Tutorial Complete,2024-01-20 02:34:00,B
B_0663,First Transaction,2024-01-20 02:45:00,B
B_0664,App Download,2024-01-05 00:00:00,B
B_0664,Account Registration,2024-01-05 00:15:00,B
B_0664,Phone Verification,2024-01-05 00:23:00,B
B_0664,Email Verification,2024-01-05 00:32:00,B
B_0664,ID Upload,2024-01-05 00:40:00,B
B_0664,ID Verification,2024-01-05 01:40:00,B
B_0664,Security Setup,2024-01-05 01:49:00,B
B_0664,Dropoff,2024-01-05 02:00:00,B
B_0665,App Download,2024-01-17 00:00:00,B
B_0665,Account Registration,2024-01-17 00:25:00,B
B_0665,Phone Verification,2024-01-17 00:37:00,B
B_0665,Email Verification,2024-01-17 00:45:00,B
B_0665,ID Upload,2024-01-17 00:50:00,B
B_0665,ID Verification,2024-01-17 02:50:00,B
B_0665,Security Setup,2024-01-17 03:04:00,B
B_0665,Tutorial Start,2024-01-17 03:19:00,B
B_0665,Tutorial Complete,2024-01-17 03:39:00,B
B_0665,Dropoff,2024-01-17 03:55:00,B
B_0666,App Download,2024-01-07 00:00:00,B
B_0666,Account Registration,2024-01-07 00:08:00,B
B_0666,Phone Verification,2024-01-07 00:14:00,B
B_0666,Email Verification,2024-01-07 00:19:00,B
B_0666,ID Upload,2024-01-07 00:22:00,B
B_0666,ID Verification,2024-01-07 03:22:00,B
B_0666,Security Setup,2024-01-07 03:29:00,B
B_0666,Tutorial Start,2024-01-07 03:42:00,B
B_0666,Tutorial Complete,2024-01-07 04:00:00,B
B_0666,First Transaction,2024-01-07 04:07:00,B
B_0667,App Download,2024-01-13 00:00:00,B
B_0667,Account Registration,2024-01-13 00:13:00,B
B_0667,Phone Verification,2024-01-13 00:20:00,B
B_0667,Email Verification,2024-01-13 00:27:00,B
B_0667,ID Upload,2024-01-13 00:29:00,B
B_0667,ID Verification,2024-01-13 04:29:00,B
B_0667,Security Setup,2024-01-13 04:38:00,B
B_0667,Dropoff,2024-01-13 04:55:00,B
B_0668,App Download,2024-01-29 00:00:00,B
B_0668,Account Registration,2024-01-29 00:10:00,B
B_0668,Phone Verification,2024-01-29 00:23:00,B
B_0668,Email Verification,2024-01-29 00:33:00,B
B_0668,ID Upload,2024-01-29 00:39:00,B
B_0668,ID Verification,2024-01-29 01:39:00,B
B_0668,Security Setup,2024-01-29 01:51:00,B
B_0668,Tutorial Start,2024-01-29 02:00:00,B
B_0668,Tutorial Complete,2024-01-29 02:08:00,B
B_0668,First Transaction,2024-01-29 02:22:00,B
B_0669,App Download,2024-01-04 00:00:00,B
B_0669,Account Registration,2024-01-04 00:19:00,B
B_0669,Phone Verification,2024-01-04 00:32:00,B
B_0669,Email Verification,2024-01-04 00:34:00,B
B_0669,ID Upload,2024-01-04 00:41:00,B
B_0669,ID Verification,2024-01-04 01:41:00,B
B_0669,Security Setup,2024-01-04 01:53:00,B
B_0669,Tutorial Start,2024-01-04 01:58:00,B
B_0669,Tutorial Complete,2024-01-04 02:08:00,B
B_0669,First Transaction,2024-01-04 02:21:00,B
B_0670,App Download,2024-01-31 00:00:00,B
B_0670,Account Registration,2024-01-31 00:09:00,B
B_0670,Phone Verification,2024-01-31 00:16:00,B
B_0670,Email Verification,2024-01-31 00:25:00,B
B_0670,ID Upload,2024-01-31 00:30:00,B
B_0670,Dropoff,2024-01-31 01:38:00,B
B_0671,App Download,2024-01-12 00:00:00,B
B_0671,Account Registration,2024-01-12 00:24:00,B
B_0671,Phone Verification,2024-01-12 00:33:00,B
B_0671,Dropoff,2024-01-12 00:36:00,B
B_0672,App Download,2024-01-25 00:00:00,B
B_0672,Account Registration,2024-01-25 00:26:00,B
B_0672,Phone Verification,2024-01-25 00:39:00,B
B_0672,Email Verification,2024-01-25 00:42:00,B
B_0672,ID Upload,2024-01-25 00:49:00,B
B_0672,ID Verification,2024-01-25 04:49:00,B
B_0672,Security Setup,2024-01-25 05:00:00,B
B_0672,Tutorial Start,2024-01-25 05:09:00,B
B_0672,Tutorial Complete,2024-01-25 05:24:00,B
B_0672,First Transaction,2024-01-25 05:33:00,B
B_0673,App Download,2024-01-14 00:00:00,B
B_0673,Account Registration,2024-01-14 00:26:00,B
B_0673,Phone Verification,2024-01-14 00:29:00,B
B_0673,Email Verification,2024-01-14 00:36:00,B
B_0673,ID Upload,2024-01-14 00:39:00,B
B_0673,ID Verification,2024-01-14 03:39:00,B
B_0673,Security Setup,2024-01-14 03:46:00,B
B_0673,Tutorial Start,2024-01-14 03:56:00,B
B_0673,Tutorial Complete,2024-01-14 04:13:00,B
B_0673,Dropoff,2024-01-14 04:22:00,B
B_0674,App Download,2024-01-14 00:00:00,B
B_0674,Account Registration,2024-01-14 00:30:00,B
B_0674,Phone Verification,2024-01-14 00:45:00,B
B_0674,Email Verification,2024-01-14 00:55:00,B
B_0674,ID Upload,2024-01-14 00:57:00,B
B_0674,ID Verification,2024-01-14 02:57:00,B
B_0674,Security Setup,2024-01-14 03:03:00,B
B_0674,Tutorial Start,2024-01-14 03:12:00,B
B_0674,Tutorial Complete,2024-01-14 03:22:00,B
B_0674,First Transaction,2024-01-14 03:37:00,B
B_0675,App Download,2024-01-10 00:00:00,B
B_0675,Account Registration,2024-01-10 00:17:00,B
B_0675,Phone Verification,2024-01-10 00:29:00,B
B_0675,Email Verification,2024-01-10 00:36:00,B
B_0675,ID Upload,2024-01-10 00:39:00,B
B_0675,Dropoff,2024-01-10 04:41:00,B
B_0676,App Download,2024-01-20 00:00:00,B
B_0676,Account Registration,2024-01-20 00:13:00,B
B_0676,Phone Verification,2024-01-20 00:28:00,B
B_0676,Email Verification,2024-01-20 00:34:00,B
B_0676,ID Upload,2024-01-20 00:39:00,B
B_0676,ID Verification,2024-01-20 02:39:00,B
B_0676,Security Setup,2024-01-20 02:54:00,B
B_0676,Dropoff,2024-01-20 03:08:00,B
B_0677,App Download,2024-01-24 00:00:00,B
B_0677,Account Registration,2024-01-24 00:25:00,B
B_0677,Phone Verification,2024-01-24 00:38:00,B
B_0677,Dropoff,2024-01-24 00:50:00,B
B_0678,App Download,2024-01-20 00:00:00,B
B_0678,Account Registration,2024-01-20 00:07:00,B
B_0678,Phone Verification,2024-01-20 00:17:00,B
B_0678,Email Verification,2024-01-20 00:20:00,B
B_0678,ID Upload,2024-01-20 00:22:00,B
B_0678,ID Verification,2024-01-20 02:22:00,B
B_0678,Security Setup,2024-01-20 02:32:00,B
B_0678,Tutorial Start,2024-01-20 02:45:00,B
B_0678,Tutorial Complete,2024-01-20 03:04:00,B
B_0678,First Transaction,2024-01-20 03:10:00,B
B_0679,App Download,2024-01-07 00:00:00,B
B_0679,Account Registration,2024-01-07 00:17:00,B
B_0679,Phone Verification,2024-01-07 00:30:00,B
B_0679,Email Verification,2024-01-07 00:34:00,B
B_0679,ID Upload,2024-01-07 00:42:00,B
B_0679,ID Verification,2024-01-07 02:42:00,B
B_0679,Security Setup,2024-01-07 02:50:00,B
B_0679,Tutorial Start,2024-01-07 02:59:00,B
B_0679,Tutorial Complete,2024-01-07 03:13:00,B
B_0679,First Transaction,2024-01-07 03:26:00,B
B_0680,App Download,2024-01-17 00:00:00,B
B_0680,Account Registration,2024-01-17 00:10:00,B
B_0680,Phone Verification,2024-01-17 00:22:00,B
B_0680,Email Verification,2024-01-17 00:26:00,B
B_0680,ID Upload,2024-01-17 00:32:00,B
B_0680,ID Verification,2024-01-17 02:32:00,B
B_0680,Security Setup,2024-01-17 02:42:00,B
B_0680,Tutorial Start,2024-01-17 02:49:00,B
B_0680,Tutorial Complete,2024-01-17 03:06:00,B
B_0680,First Transaction,2024-01-17 03:12:00,B
B_0681,App Download,2024-01-06 00:00:00,B
B_0681,Account Registration,2024-01-06 00:12:00,B
B_0681,Phone Verification,2024-01-06 00:16:00,B
B_0681,Email Verification,2024-01-06 00:22:00,B
B_0681,ID Upload,2024-01-06 00:28:00,B
B_0681,ID Verification,2024-01-06 04:28:00,B
B_0681,Security Setup,2024-01-06 04:33:00,B
B_0681,Dropoff,2024-01-06 04:52:00,B
B_0682,App Download,2024-01-25 00:00:00,B
B_0682,Account Registration,2024-01-25 00:22:00,B
B_0682,Phone Verification,2024-01-25 00:35:00,B
B_0682,Email Verification,2024-01-25 00:40:00,B
B_0682,ID Upload,2024-01-25 00:48:00,B
B_0682,ID Verification,2024-01-25 02:48:00,B
B_0682,Security Setup,2024-01-25 03:03:00,B
B_0682,Tutorial Start,2024-01-25 03:08:00,B
B_0682,Tutorial Complete,2024-01-25 03:19:00,B
B_0682,First Transaction,2024-01-25 03:28:00,B
B_0683,App Download,2024-01-23 00:00:00,B
B_0683,Account Registration,2024-01-23 00:10:00,B
B_0683,Phone Verification,2024-01-23 00:21:00,B
B_0683,Email Verification,2024-01-23 00:24:00,B
B_0683,ID Upload,2024-01-23 00:32:00,B
B_0683,ID Verification,2024-01-23 02:32:00,B
B_0683,Security Setup,2024-01-23 02:45:00,B
B_0683,Tutorial Start,2024-01-23 02:58:00,B
B_0683,Tutorial Complete,2024-01-23 03:07:00,B
B_0683,First Transaction,2024-01-23 03:16:00,B
B_0684,App Download,2024-01-03 00:00:00,B
B_0684,Account Registration,2024-01-03 00:13:00,B
B_0684,Phone Verification,2024-01-03 00:24:00,B
B_0684,Email Verification,2024-01-03 00:30:00,B
B_0684,ID Upload,2024-01-03 00:33:00,B
B_0684,ID Verification,2024-01-03 01:33:00,B
B_0684,Security Setup,2024-01-03 01:47:00,B
B_0684,Tutorial Start,2024-01-03 01:54:00,B
B_0684,Tutorial Complete,2024-01-03 02:14:00,B
B_0684,Dropoff,2024-01-03 02:28:00,B
B_0685,App Download,2024-01-29 00:00:00,B
B_0685,Account Registration,2024-01-29 00:29:00,B
B_0685,Phone Verification,2024-01-29 00:38:00,B
B_0685,Email Verification,2024-01-29 00:48:00,B
B_0685,ID Upload,2024-01-29 00:56:00,B
B_0685,ID Verification,2024-01-29 02:56:00,B
B_0685,Security Setup,2024-01-29 03:01:00,B
B_0685,Tutorial Start,2024-01-29 03:07:00,B
B_0685,Tutorial Complete,2024-01-29 03:17:00,B
B_0685,First Transaction,2024-01-29 03:22:00,B
B_0686,App Download,2024-01-14 00:00:00,B
B_0686,Account Registration,2024-01-14 00:22:00,B
B_0686,Phone Verification,2024-01-14 00:37:00,B
B_0686,Email Verification,2024-01-14 00:46:00,B
B_0686,ID Upload,2024-01-14 00:49:00,B
B_0686,ID Verification,2024-01-14 01:49:00,B
B_0686,Security Setup,2024-01-14 02:01:00,B
B_0686,Tutorial Start,2024-01-14 02:11:00,B
B_0686,Tutorial Complete,2024-01-14 02:29:00,B
B_0686,First Transaction,2024-01-14 02:41:00,B
B_0687,App Download,2024-01-03 00:00:00,B
B_0687,Account Registration,2024-01-03 00:21:00,B
B_0687,Phone Verification,2024-01-03 00:32:00,B
B_0687,Email Verification,2024-01-03 00:34:00,B
B_0687,ID Upload,2024-01-03 00:38:00,B
B_0687,ID Verification,2024-01-03 01:38:00,B
B_0687,Security Setup,2024-01-03 01:49:00,B
B_0687,Dropoff,2024-01-03 02:03:00,B
B_0688,App Download,2024-01-09 00:00:00,B
B_0688,Account Registration,2024-01-09 00:05:00,B
B_0688,Phone Verification,2024-01-09 00:08:00,B
B_0688,Email Verification,2024-01-09 00:16:00,B
B_0688,ID Upload,2024-01-09 00:21:00,B
B_0688,ID Verification,2024-01-09 01:21:00,B
B_0688,Security Setup,2024-01-09 01:33:00,B
B_0688,Tutorial Start,2024-01-09 01:40:00,B
B_0688,Tutorial Complete,2024-01-09 01:55:00,B
B_0688,First Transaction,2024-01-09 02:10:00,B
B_0689,App Download,2024-01-19 00:00:00,B
B_0689,Account Registration,2024-01-19 00:15:00,B
B_0689,Phone Verification,2024-01-19 00:22:00,B
B_0689,Email Verification,2024-01-19 00:25:00,B
B_0689,ID Upload,2024-01-19 00:32:00,B
B_0689,ID Verification,2024-01-19 04:32:00,B
B_0689,Security Setup,2024-01-19 04:38:00,B
B_0689,Tutorial Start,2024-01-19 04:51:00,B
B_0689,Tutorial Complete,2024-01-19 05:07:00,B
B_0689,First Transaction,2024-01-19 05:16:00,B
B_0690,App Download,2024-01-29 00:00:00,B
B_0690,Account Registration,2024-01-29 00:10:00,B
B_0690,Phone Verification,2024-01-29 00:23:00,B
B_0690,Email Verification,2024-01-29 00:33:00,B
B_0690,ID Upload,2024-01-29 00:36:00,B
B_0690,ID Verification,2024-01-29 02:36:00,B
B_0690,Security Setup,2024-01-29 02:41:00,B
B_0690,Tutorial Start,2024-01-29 02:50:00,B
B_0690,Tutorial Complete,2024-01-29 03:02:00,B
B_0690,Dropoff,2024-01-29 03:14:00,B
B_0691,App Download,2024-01-14 00:00:00,B
B_0691,Account Registration,2024-01-14 00:30:00,B
B_0691,Phone Verification,2024-01-14 00:41:00,B
B_0691,Email Verification,2024-01-14 00:49:00,B
B_0691,ID Upload,2024-01-14 00:54:00,B
B_0691,ID Verification,2024-01-14 04:54:00,B
B_0691,Security Setup,2024-01-14 05:00:00,B
B_0691,Tutorial Start,2024-01-14 05:13:00,B
B_0691,Tutorial Complete,2024-01-14 05:21:00,B
B_0691,Dropoff,2024-01-14 05:37:00,B
B_0692,App Download,2024-01-06 00:00:00,B
B_0692,Account Registration,2024-01-06 00:06:00,B
B_0692,Phone Verification,2024-01-06 00:21:00,B
B_0692,Email Verification,2024-01-06 00:30:00,B
B_0692,ID Upload,2024-01-06 00:37:00,B
B_0692,ID Verification,2024-01-06 04:37:00,B
B_0692,Security Setup,2024-01-06 04:47:00,B
B_0692,Dropoff,2024-01-06 05:10:00,B
B_0693,App Download,2024-01-29 00:00:00,B
B_0693,Account Registration,2024-01-29 00:08:00,B
B_0693,Phone Verification,2024-01-29 00:20:00,B
B_0693,Email Verification,2024-01-29 00:27:00,B
B_0693,ID Upload,2024-01-29 00:33:00,B
B_0693,ID Verification,2024-01-29 01:33:00,B
B_0693,Security Setup,2024-01-29 01:39:00,B
B_0693,Tutorial Start,2024-01-29 01:54:00,B
B_0693,Tutorial Complete,2024-01-29 02:08:00,B
B_0693,First Transaction,2024-01-29 02:14:00,B
B_0694,App Download,2024-01-16 00:00:00,B
B_0694,Account Registration,2024-01-16 00:26:00,B
B_0694,Phone Verification,2024-01-16 00:39:00,B
B_0694,Email Verification,2024-01-16 00:44:00,B
